,code,entity,year,renewables_(%_equivalent_primary_energy)
4162,173,Taiwan,1992,3.078827
4163,173,Taiwan,1993,1.8557117
4164,173,Taiwan,1994,2.141311
4165,173,Taiwan,1995,1.9825535
4166,173,Taiwan,1996,1.9023184
4167,173,Taiwan,1997,1.9892832
4168,173,Taiwan,1998,2.2135477
4169,173,Taiwan,1999,1.8112776
4170,173,Taiwan,2000,1.65129
4171,173,Taiwan,2001,1.8274106
4172,173,Taiwan,2002,1.2093551
4173,173,Taiwan,2003,1.2677771
4174,173,Taiwan,2004,1.2746483
4175,173,Taiwan,2005,1.4736918
4176,173,Taiwan,2006,1.4767492
4177,173,Taiwan,2007,1.5985204
4178,173,Taiwan,2008,1.5779719
4179,173,Taiwan,2009,1.5245993
4180,173,Taiwan,2010,1.5927325
4181,173,Taiwan,2011,1.6691692
4182,173,Taiwan,2012,2.0542607
4183,173,Taiwan,2013,2.0448983
4184,173,Taiwan,2014,1.755837
4185,173,Taiwan,2015,1.8325759
4186,173,Taiwan,2016,2.2558532
4187,173,Taiwan,2017,2.1832137
4188,173,Taiwan,2018,2.1790726
4189,173,Taiwan,2019,2.7173295
4190,173,Taiwan,2020,2.7778692
4191,173,Taiwan,2021,3.0434542
4192,173,Taiwan,2022,4.411099
4193,39,Thailand,1981,6.015194
4194,39,Thailand,1982,7.5709677
4195,39,Thailand,1983,6.5891347
4196,39,Thailand,1984,6.626251
4197,39,Thailand,1985,5.7355323
4198,39,Thailand,1986,8.074997
4199,39,Thailand,1987,5.194037
4200,39,Thailand,1988,4.262178
4201,39,Thailand,1989,5.435299
4202,39,Thailand,1990,4.114763
4203,39,Thailand,1991,3.4345343
4204,39,Thailand,1992,2.8927448
4205,39,Thailand,1993,2.2218084
4206,39,Thailand,1994,2.4183912
4207,39,Thailand,1995,3.242116
4208,39,Thailand,1996,3.1593456
4209,39,Thailand,1997,2.9763775
4210,39,Thailand,1998,2.3747954
4211,39,Thailand,1999,1.6085247
4212,39,Thailand,2000,2.5746095
4213,39,Thailand,2001,2.5714478
4214,39,Thailand,2002,2.8180337
4215,39,Thailand,2003,2.7227077
4216,39,Thailand,2004,2.3133497
4217,39,Thailand,2005,2.2752101
4218,39,Thailand,2006,2.9773154
4219,39,Thailand,2007,2.963948
4220,39,Thailand,2008,3.01866
4221,39,Thailand,2009,3.1563349
4222,39,Thailand,2010,2.9042287
4223,39,Thailand,2011,3.5747106
4224,39,Thailand,2012,3.8904219
4225,39,Thailand,2013,3.98071
4226,39,Thailand,2014,4.3889365
4227,39,Thailand,2015,4.3159814
4228,39,Thailand,2016,4.72746
4229,39,Thailand,2017,5.4587784
4230,39,Thailand,2018,6.5580673
4231,39,Thailand,2019,7.14968
4232,39,Thailand,2020,7.161942
4233,39,Thailand,2021,7.2083106
4234,39,Thailand,2022,7.3274584
4235,177,Trinidad and Tobago,2010,0.0052314014
4236,177,Trinidad and Tobago,2011,0.005294507
4237,177,Trinidad and Tobago,2012,0.005345583
4238,177,Trinidad and Tobago,2013,0.005216589
4239,177,Trinidad and Tobago,2014,0.0057844385
4240,177,Trinidad and Tobago,2015,0.006761992
4241,177,Trinidad and Tobago,2016,0.007576387
4242,177,Trinidad and Tobago,2017,0.0070980676
4243,177,Trinidad and Tobago,2018,0.007455219
4244,177,Trinidad and Tobago,2019,0.007824987
4245,177,Trinidad and Tobago,2020,0.008875872
4246,177,Trinidad and Tobago,2021,0.008597386
4247,177,Trinidad and Tobago,2022,0.008836989
4248,179,Turkey,1982,12.745108
4249,179,Turkey,1983,9.873128
4250,179,Turkey,1984,11.116493
4251,179,Turkey,1985,9.229306
4252,179,Turkey,1986,8.374288
4253,179,Turkey,1987,11.513276
4254,179,Turkey,1988,16.268532
4255,179,Turkey,1989,10.282754
4256,179,Turkey,1990,12.219702
4257,179,Turkey,1991,11.75268
4258,179,Turkey,1992,13.079588
4259,179,Turkey,1993,15.372353
4260,179,Turkey,1994,14.304977
4261,179,Turkey,1995,14.924197
4262,179,Turkey,1996,15.543943
4263,179,Turkey,1997,14.665958
4264,179,Turkey,1998,15.141609
4265,179,Turkey,1999,12.753752
4266,179,Turkey,2000,10.657172
4267,179,Turkey,2001,9.108515
4268,179,Turkey,2002,11.535796
4269,179,Turkey,2003,11.330119
4270,179,Turkey,2004,13.691693
4271,179,Turkey,2005,11.418584
4272,179,Turkey,2006,11.477366
4273,179,Turkey,2007,8.791742
4274,179,Turkey,2008,8.226641
4275,179,Turkey,2009,8.929815
4276,179,Turkey,2010,12.285738
4277,179,Turkey,2011,11.92737
4278,179,Turkey,2012,12.581578
4279,179,Turkey,2013,13.619627
4280,179,Turkey,2014,9.878768
4281,179,Turkey,2015,14.110687
4282,179,Turkey,2016,14.547007
4283,179,Turkey,2017,13.240314
4284,179,Turkey,2018,14.940921
4285,179,Turkey,2019,19.349861
4286,179,Turkey,2020,19.063711
4287,179,Turkey,2021,16.45341
4288,179,Turkey,2022,18.845089
4289,193,Turkmenistan,1985,0.0061989655
4290,193,Turkmenistan,1986,0.0049806866
4291,193,Turkmenistan,1987,0.005006666
4292,193,Turkmenistan,1988,0.004972991
4293,193,Turkmenistan,1989,0.004839843
4294,193,Turkmenistan,1990,0.0058403267
4295,193,Turkmenistan,1991,0.005686854
4296,193,Turkmenistan,1992,0.00833675
4297,193,Turkmenistan,1993,0.01208976
4298,193,Turkmenistan,1994,0.009066777
4299,193,Turkmenistan,1995,0.011015031
4300,193,Turkmenistan,1996,0.009452702
4301,194,USSR,1965,3.4813333
4302,194,USSR,1966,3.6910224
4303,194,USSR,1967,3.3877106
4304,194,USSR,1968,3.8358662
4305,194,USSR,1969,4.0670166
4306,194,USSR,1970,4.17463
4307,194,USSR,1971,4.0343986
4308,194,USSR,1972,3.7400343
4309,194,USSR,1973,3.5433114
4310,194,USSR,1974,3.623434
4311,194,USSR,1975,3.2949784
4312,194,USSR,1976,3.4166834
4313,194,USSR,1977,3.5416842
4314,194,USSR,1978,3.918541
4315,194,USSR,1979,3.8662984
4316,194,USSR,1980,4.043397
4317,194,USSR,1981,4.019434
4318,194,USSR,1982,3.6683857
4319,194,USSR,1983,3.7095654
4320,194,USSR,1984,4.0228815
4321,180,Ukraine,1985,1.1391944
4322,180,Ukraine,1986,1.1281002
4323,180,Ukraine,1987,0.994602
4324,180,Ukraine,1988,1.2357122
4325,180,Ukraine,1989,1.0963215
4326,180,Ukraine,1990,0.9731685
4327,180,Ukraine,1991,1.1563051
4328,180,Ukraine,1992,0.92114043
4329,180,Ukraine,1993,1.4715108
4330,180,Ukraine,1994,1.8900635
4331,180,Ukraine,1995,1.5910708
4332,180,Ukraine,1996,1.4804908
4333,180,Ukraine,1997,1.7526176
4334,180,Ukraine,1998,2.9008694
4335,180,Ukraine,1999,2.680325
4336,180,Ukraine,2000,2.1038003
4337,180,Ukraine,2001,2.264666
4338,180,Ukraine,2002,1.8132339
4339,180,Ukraine,2003,1.6885976
4340,180,Ukraine,2004,2.1416073
4341,180,Ukraine,2005,2.2117321
4342,180,Ukraine,2006,2.263283
4343,180,Ukraine,2007,1.8360311
4344,180,Ukraine,2008,2.1330001
4345,180,Ukraine,2009,2.5476246
4346,180,Ukraine,2010,2.6100597
4347,180,Ukraine,2011,2.0985289
4348,180,Ukraine,2012,2.1388652
4349,180,Ukraine,2013,3.0470593
4350,180,Ukraine,2014,2.3241148
4351,180,Ukraine,2015,1.9526479
4352,180,Ukraine,2016,2.4077792
4353,180,Ukraine,2017,3.02883
4354,180,Ukraine,2018,3.4624233
4355,180,Ukraine,2019,3.39375
4356,180,Ukraine,2020,4.9567018
4357,180,Ukraine,2021,6.1161065
4358,180,Ukraine,2022,7.4345684
4359,40,United Kingdom,1965,0.5887872
4360,40,United Kingdom,1966,0.5762794
4361,40,United Kingdom,1967,0.6204281
4362,40,United Kingdom,1968,0.4564072
4363,40,United Kingdom,1969,0.385314
4364,40,United Kingdom,1970,0.52578115
4365,40,United Kingdom,1971,0.39834362
4366,40,United Kingdom,1972,0.39256626
4367,40,United Kingdom,1973,0.4255182
4368,40,United Kingdom,1974,0.47520927
4369,40,United Kingdom,1975,0.47519854
4370,40,United Kingdom,1976,0.55030495
4371,40,United Kingdom,1977,0.47088918
4372,40,United Kingdom,1978,0.4820574
4373,40,United Kingdom,1979,0.48675352
4374,40,United Kingdom,1980,0.49102554
4375,40,United Kingdom,1981,0.5643997
4376,40,United Kingdom,1982,0.58695453
4377,40,United Kingdom,1983,0.58459073
4378,40,United Kingdom,1984,0.58497405
4379,40,United Kingdom,1985,0.48920336
4380,40,United Kingdom,1986,0.57397145
4381,40,United Kingdom,1987,0.5047145
4382,40,United Kingdom,1988,0.58119524
4383,40,United Kingdom,1989,0.56762445
4384,40,United Kingdom,1990,0.68011796
4385,40,United Kingdom,1991,0.6104344
4386,40,United Kingdom,1992,0.7424993
4387,40,United Kingdom,1993,0.6676498
4388,40,United Kingdom,1994,0.82537466
4389,40,United Kingdom,1995,0.7896188
4390,40,United Kingdom,1996,0.6443789
4391,40,United Kingdom,1997,0.825345
4392,40,United Kingdom,1998,0.98795426
4393,40,United Kingdom,1999,1.1077335
4394,40,United Kingdom,2000,1.1345679
4395,40,United Kingdom,2001,1.084642
4396,40,United Kingdom,2002,1.2879884
4397,40,United Kingdom,2003,1.2363373
4398,40,United Kingdom,2004,1.6066382
4399,40,United Kingdom,2005,1.9282969
4400,40,United Kingdom,2006,2.1214664
4401,40,United Kingdom,2007,2.422622
4402,40,United Kingdom,2008,2.910166
4403,40,United Kingdom,2009,3.5486262
4404,40,United Kingdom,2010,3.670733
4405,40,United Kingdom,2011,4.9203973
4406,40,United Kingdom,2012,5.4672933
4407,40,United Kingdom,2013,6.971202
4408,40,United Kingdom,2014,8.895146
4409,40,United Kingdom,2015,10.982213
4410,40,United Kingdom,2016,11.04271
4411,40,United Kingdom,2017,12.913484
4412,40,United Kingdom,2018,14.48817
4413,40,United Kingdom,2019,16.165205
4414,40,United Kingdom,2020,19.975271
4415,40,United Kingdom,2021,17.938395
4416,40,United Kingdom,2022,19.337606
4417,41,United States,1965,4.36887
4418,41,United States,1966,4.1714015
4419,41,United States,1967,4.542216
4420,41,United States,1968,4.330974
4421,41,United States,1969,4.598879
4422,41,United States,1970,4.4008036
4423,41,United States,1971,4.614475
4424,41,United States,1972,4.5260477
4425,41,United States,1973,4.35476
4426,41,United States,1974,4.9028654
4427,41,United States,1975,5.0069757
4428,41,United States,1976,4.5527077
4429,41,United States,1977,3.549314
4430,41,United States,1978,4.3275704
4431,41,United States,1979,4.2914057
4432,41,United States,1980,4.4192214
4433,41,United States,1981,4.336748
4434,41,United States,1982,5.256712
4435,41,United States,1983,5.684815
4436,41,United States,1984,5.334361
4437,41,United States,1985,4.7657766
4438,41,United States,1986,4.8984046
4439,41,United States,1987,4.214754
4440,41,United States,1988,3.6649995
4441,41,United States,1989,4.301543
4442,41,United States,1990,4.724676
4443,41,United States,1991,4.7242856
4444,41,United States,1992,4.2612314
4445,41,United States,1993,4.5714097
4446,41,United States,1994,4.254817
4447,41,United States,1995,4.762141
4448,41,United States,1996,5.018571
4449,41,United States,1997,5.1152205
4450,41,United States,1998,4.6957564
4451,41,United States,1999,4.5834517
4452,41,United States,2000,4.027358
4453,41,United States,2001,3.4213707
4454,41,United States,2002,4.015507
4455,41,United States,2003,4.1800404
4456,41,United States,2004,4.1015115
4457,41,United States,2005,4.21923
4458,41,United States,2006,4.67886
4459,41,United States,2007,4.373009
4460,41,United States,2008,5.00455
4461,41,United States,2009,5.8000064
4462,41,United States,2010,5.840554
4463,41,United States,2011,6.8973193
4464,41,United States,2012,6.886335
4465,41,United States,2013,7.1346164
4466,41,United States,2014,7.262891
4467,41,United States,2015,7.468743
4468,41,United States,2016,8.285085
4469,41,United States,2017,9.082048
4470,41,United States,2018,8.9641075
4471,41,United States,2019,9.314181
4472,41,United States,2020,10.528127
4473,41,United States,2021,10.506885
4474,41,United States,2022,11.31655
4475,42,Upper-middle-income countries,1965,4.362194
4476,42,Upper-middle-income countries,1966,4.508504
4477,42,Upper-middle-income countries,1967,4.321184
4478,42,Upper-middle-income countries,1968,4.750909
4479,42,Upper-middle-income countries,1969,4.823468
4480,42,Upper-middle-income countries,1970,4.9282856
4481,42,Upper-middle-income countries,1971,4.8261256
4482,42,Upper-middle-income countries,1972,4.772082
4483,42,Upper-middle-income countries,1973,4.756611
4484,42,Upper-middle-income countries,1974,5.0069256
4485,42,Upper-middle-income countries,1975,4.836439
4486,42,Upper-middle-income countries,1976,5.052972
4487,42,Upper-middle-income countries,1977,5.214586
4488,42,Upper-middle-income countries,1978,5.351105
4489,42,Upper-middle-income countries,1979,5.610837
4490,42,Upper-middle-income countries,1980,5.968881
4491,42,Upper-middle-income countries,1981,6.158546
4492,42,Upper-middle-income countries,1982,6.137812
4493,42,Upper-middle-income countries,1983,6.333672
4494,42,Upper-middle-income countries,1984,6.662879
4495,42,Upper-middle-income countries,1985,7.443209
4496,42,Upper-middle-income countries,1986,7.4335346
4497,42,Upper-middle-income countries,1987,7.405844
4498,42,Upper-middle-income countries,1988,7.518261
4499,42,Upper-middle-income countries,1989,7.4869914
4500,42,Upper-middle-income countries,1990,7.7444196
4501,42,Upper-middle-income countries,1991,7.8233013
4502,42,Upper-middle-income countries,1992,8.010195
4503,42,Upper-middle-income countries,1993,8.588729
4504,42,Upper-middle-income countries,1994,8.93427
4505,42,Upper-middle-income countries,1995,9.446592
4506,42,Upper-middle-income countries,1996,9.226161
4507,42,Upper-middle-income countries,1997,9.467017
4508,42,Upper-middle-income countries,1998,9.604258
4509,42,Upper-middle-income countries,1999,9.484145
4510,42,Upper-middle-income countries,2000,9.640054
4511,42,Upper-middle-income countries,2001,9.547175
4512,42,Upper-middle-income countries,2002,9.413092
4513,42,Upper-middle-income countries,2003,8.695201
4514,42,Upper-middle-income countries,2004,8.85728
4515,42,Upper-middle-income countries,2005,8.702151
4516,42,Upper-middle-income countries,2006,8.62478
4517,42,Upper-middle-income countries,2007,8.607715
4518,42,Upper-middle-income countries,2008,9.363613
4519,42,Upper-middle-income countries,2009,9.365335
4520,42,Upper-middle-income countries,2010,9.703313
4521,42,Upper-middle-income countries,2011,9.343197
4522,42,Upper-middle-income countries,2012,9.978006
4523,42,Upper-middle-income countries,2013,10.25185
4524,42,Upper-middle-income countries,2014,10.8918915
4525,42,Upper-middle-income countries,2015,11.40998
4526,42,Upper-middle-income countries,2016,12.080163
4527,42,Upper-middle-income countries,2017,12.504983
4528,42,Upper-middle-income countries,2018,13.0652485
4529,42,Upper-middle-income countries,2019,13.703272
4530,42,Upper-middle-income countries,2020,14.465767
4531,42,Upper-middle-income countries,2021,14.671874
4532,42,Upper-middle-income countries,2022,15.760077
4533,184,Uzbekistan,1985,3.4460564
4534,184,Uzbekistan,1986,2.9860458
4535,184,Uzbekistan,1987,4.200674
4536,184,Uzbekistan,1988,4.415101
4537,184,Uzbekistan,1989,3.2768686
4538,184,Uzbekistan,1990,3.7738037
4539,184,Uzbekistan,1991,3.465093
4540,184,Uzbekistan,1992,3.806538
4541,184,Uzbekistan,1993,4.1460834
4542,184,Uzbekistan,1994,4.109858
4543,184,Uzbekistan,1995,3.5991855
4544,184,Uzbekistan,1996,3.6788316
4545,184,Uzbekistan,1997,3.2915208
4546,184,Uzbekistan,1998,3.2868783
4547,184,Uzbekistan,1999,2.8663545
4548,184,Uzbekistan,2000,2.8995407
4549,184,Uzbekistan,2001,2.938592
4550,184,Uzbekistan,2002,2.9276025
4551,184,Uzbekistan,2003,3.6696591
4552,184,Uzbekistan,2004,3.319612
4553,184,Uzbekistan,2005,3.4994836
4554,184,Uzbekistan,2006,3.1592808
4555,184,Uzbekistan,2007,3.2355342
4556,184,Uzbekistan,2008,2.328988
4557,184,Uzbekistan,2009,3.4478517
4558,184,Uzbekistan,2010,4.280572
4559,184,Uzbekistan,2011,2.8236873
4560,184,Uzbekistan,2012,3.2086465
4561,184,Uzbekistan,2013,3.1335287
4562,184,Uzbekistan,2014,2.971866
4563,184,Uzbekistan,2015,3.013055
4564,184,Uzbekistan,2016,3.568016
4565,184,Uzbekistan,2017,3.9723732
4566,184,Uzbekistan,2018,2.9271045
4567,184,Uzbekistan,2019,3.1971161
4568,184,Uzbekistan,2020,2.4724567
4569,184,Uzbekistan,2021,2.3471544
4570,184,Uzbekistan,2022,2.445178
4571,186,Venezuela,1965,2.1140683
4572,186,Venezuela,1966,2.1339142
4573,186,Venezuela,1967,2.3735323
4574,186,Venezuela,1968,3.6946754
4575,186,Venezuela,1969,4.2418756
4576,186,Venezuela,1970,5.406153
4577,186,Venezuela,1971,6.983936
4578,186,Venezuela,1972,7.378936
4579,186,Venezuela,1973,6.668882
4580,186,Venezuela,1974,7.9816513
4581,186,Venezuela,1975,8.893406
4582,186,Venezuela,1976,9.633482
4583,186,Venezuela,1977,9.939145
4584,186,Venezuela,1978,9.782297
4585,186,Venezuela,1979,10.329237
4586,186,Venezuela,1980,9.45448
4587,186,Venezuela,1981,9.426736
4588,186,Venezuela,1982,9.688069
4589,186,Venezuela,1983,11.105164
4590,186,Venezuela,1984,12.205674
4591,186,Venezuela,1985,13.293667
4592,186,Venezuela,1986,13.745109
4593,186,Venezuela,1987,16.863823
4594,186,Venezuela,1988,17.953766
4595,186,Venezuela,1989,18.045055
4596,186,Venezuela,1990,18.11904
4597,186,Venezuela,1991,21.675652
4598,186,Venezuela,1992,21.255587
4599,186,Venezuela,1993,21.57694
4600,186,Venezuela,1994,21.46965
4601,186,Venezuela,1995,20.915274
4602,186,Venezuela,1996,22.462038
4603,186,Venezuela,1997,22.598196
4604,186,Venezuela,1998,21.551676
4605,186,Venezuela,1999,22.529486
4606,186,Venezuela,2000,22.723843
4607,186,Venezuela,2001,20.884945
4608,186,Venezuela,2002,20.203682
4609,186,Venezuela,2003,21.840664
4610,186,Venezuela,2004,23.130436
4611,186,Venezuela,2005,24.53366
4612,186,Venezuela,2006,24.401985
4613,186,Venezuela,2007,23.413424
4614,186,Venezuela,2008,24.75938
4615,186,Venezuela,2009,24.415695
4616,186,Venezuela,2010,22.48446
4617,186,Venezuela,2011,23.65197
4618,186,Venezuela,2012,22.079144
4619,186,Venezuela,2013,21.720543
4620,186,Venezuela,2014,22.201662
4621,186,Venezuela,2015,20.805847
4622,186,Venezuela,2016,20.002008
4623,186,Venezuela,2017,21.940296
4624,186,Venezuela,2018,24.067268
4625,186,Venezuela,2019,26.934126
4626,186,Venezuela,2020,34.953274
4627,186,Venezuela,2021,30.440966
4628,186,Venezuela,2022,28.314623
4629,187,Vietnam,1981,8.2104645
4630,187,Vietnam,1982,7.957216
4631,187,Vietnam,1983,5.9674644
4632,187,Vietnam,1984,7.7337303
4633,187,Vietnam,1985,7.0842214
4634,187,Vietnam,1986,6.225277
4635,187,Vietnam,1987,5.438617
4636,187,Vietnam,1988,7.0410004
4637,187,Vietnam,1989,15.831219
4638,187,Vietnam,1990,20.584055
4639,187,Vietnam,1991,23.790989
4640,187,Vietnam,1992,24.912485
4641,187,Vietnam,1993,24.039852
4642,187,Vietnam,1994,24.972696
4643,187,Vietnam,1995,24.608881
4644,187,Vietnam,1996,24.35814
4645,187,Vietnam,1997,20.527615
4646,187,Vietnam,1998,18.064957
4647,187,Vietnam,1999,21.659023
4648,187,Vietnam,2000,20.092161
4649,187,Vietnam,2001,22.102148
4650,187,Vietnam,2002,20.06266
4651,187,Vietnam,2003,19.297657
4652,187,Vietnam,2004,14.763953
4653,187,Vietnam,2005,12.846748
4654,187,Vietnam,2006,16.60724
4655,187,Vietnam,2007,17.202272
4656,187,Vietnam,2008,16.009518
4657,187,Vietnam,2009,17.948017
4658,187,Vietnam,2010,14.7117405
4659,187,Vietnam,2011,19.027449
4660,187,Vietnam,2012,23.4617
4661,187,Vietnam,2013,23.955326
4662,187,Vietnam,2014,23.182652
4663,187,Vietnam,2015,18.646856
4664,187,Vietnam,2016,19.181913
4665,187,Vietnam,2017,24.208345
4666,187,Vietnam,2018,20.761816
4667,187,Vietnam,2019,15.891136
4668,187,Vietnam,2020,18.62855
4669,187,Vietnam,2021,22.623459
4670,187,Vietnam,2022,26.753923
4671,195,Western Africa (EI),1965,2.455442
4672,195,Western Africa (EI),1966,4.5217857
4673,195,Western Africa (EI),1967,9.151483
4674,195,Western Africa (EI),1968,13.63689
4675,195,Western Africa (EI),1969,16.291254
4676,195,Western Africa (EI),1970,17.473074
4677,195,Western Africa (EI),1971,14.914873
4678,195,Western Africa (EI),1972,15.085344
4679,195,Western Africa (EI),1973,15.561098
4680,195,Western Africa (EI),1974,16.055656
4681,195,Western Africa (EI),1975,15.744983
4682,195,Western Africa (EI),1976,15.415576
4683,195,Western Africa (EI),1977,14.419421
4684,195,Western Africa (EI),1978,12.190365
4685,195,Western Africa (EI),1979,14.716497
4686,195,Western Africa (EI),1980,13.998091
4687,195,Western Africa (EI),1981,12.494397
4688,195,Western Africa (EI),1982,11.68581
4689,195,Western Africa (EI),1983,7.7634754
4690,195,Western Africa (EI),1984,7.5681634
4691,195,Western Africa (EI),1985,11.242959
4692,195,Western Africa (EI),1986,13.811244
4693,195,Western Africa (EI),1987,12.9425125
4694,195,Western Africa (EI),1988,13.430492
4695,195,Western Africa (EI),1989,13.813509
4696,195,Western Africa (EI),1990,14.452316
4697,195,Western Africa (EI),1991,15.77723
4698,195,Western Africa (EI),1992,15.0170355
4699,195,Western Africa (EI),1993,14.30466
4700,195,Western Africa (EI),1994,14.307501
4701,195,Western Africa (EI),1995,14.58253
4702,195,Western Africa (EI),1996,13.991099
4703,195,Western Africa (EI),1997,14.335823
4704,195,Western Africa (EI),1998,11.193091
4705,195,Western Africa (EI),1999,13.094856
4706,195,Western Africa (EI),2000,13.08395
4707,195,Western Africa (EI),2001,12.293371
4708,195,Western Africa (EI),2002,11.80055
4709,195,Western Africa (EI),2003,10.574234
4710,195,Western Africa (EI),2004,11.752143
4711,195,Western Africa (EI),2005,10.996329
4712,195,Western Africa (EI),2006,10.9413805
4713,195,Western Africa (EI),2007,9.153935
4714,195,Western Africa (EI),2008,9.831543
4715,195,Western Africa (EI),2009,10.233986
4716,195,Western Africa (EI),2010,10.932153
4717,195,Western Africa (EI),2011,10.095929
4718,195,Western Africa (EI),2012,9.801396
4719,195,Western Africa (EI),2013,9.356108
4720,195,Western Africa (EI),2014,9.465677
4721,195,Western Africa (EI),2015,7.1094403
4722,195,Western Africa (EI),2016,7.2943187
4723,195,Western Africa (EI),2017,7.921341
4724,195,Western Africa (EI),2018,7.538875
4725,195,Western Africa (EI),2019,8.177316
4726,195,Western Africa (EI),2020,8.180283
4727,195,Western Africa (EI),2021,8.2529125
4728,195,Western Africa (EI),2022,8.588954
4729,43,World,1965,6.453481
4730,43,World,1966,6.5319242
4731,43,World,1967,6.4335146
4732,43,World,1968,6.3957653
4733,43,World,1969,6.345422
4734,43,World,1970,6.2600217
4735,43,World,1971,6.2875376
4736,43,World,1972,6.251102
4737,43,World,1973,5.9975076
4738,43,World,1974,6.5392494
4739,43,World,1975,6.5874977
4740,43,World,1976,6.247539
4741,43,World,1977,6.2377706
4742,43,World,1978,6.4885645
4743,43,World,1979,6.594614
4744,43,World,1980,6.808579
4745,43,World,1981,6.9891744
4746,43,World,1982,7.1939125
4747,43,World,1983,7.410024
4748,43,World,1984,7.3436337
4749,43,World,1985,7.3118963
4750,43,World,1986,7.285901
4751,43,World,1987,7.152904
4752,43,World,1988,7.115629
4753,43,World,1989,6.992091
4754,43,World,1990,7.178987
4755,43,World,1991,7.3043413
4756,43,World,1992,7.2910614
4757,43,World,1993,7.659422
4758,43,World,1994,7.6386423
4759,43,World,1995,7.8712
4760,43,World,1996,7.756304
4761,43,World,1997,7.8457923
4762,43,World,1998,7.885581
4763,43,World,1999,7.8456564
4764,43,World,2000,7.8173237
4765,43,World,2001,7.552461
4766,43,World,2002,7.5737157
4767,43,World,2003,7.3377156
4768,43,World,2004,7.5248613
4769,43,World,2005,7.5777473
4770,43,World,2006,7.718713
4771,43,World,2007,7.7561965
4772,43,World,2008,8.253646
4773,43,World,2009,8.572392
4774,43,World,2010,8.809362
4775,43,World,2011,8.991375
4776,43,World,2012,9.420794
4777,43,World,2013,9.854327
4778,43,World,2014,10.2270565
4779,43,World,2015,10.507513
4780,43,World,2016,10.962859
4781,43,World,2017,11.366829
4782,43,World,2018,11.766204
4783,43,World,2019,12.248977
4784,43,World,2020,13.430855
4785,43,World,2021,13.452535
4786,43,World,2022,14.213598
